video_uid,source,target1,target2,method,category,type,race,gender,clip_name,dataset_dir,raw_video_relpath,raw_video_path,metadata_row_count,is_video_fake,is_audio_fake,true_label,label_name
id07163__00141_id03344_wavtolip__379355ee41,id07163,id03344,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00141_id03344_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07163,FakeVideo-FakeAudio/Asian (South)/men/id07163/00141_id03344_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07163/00141_id03344_wavtolip.mp4,1,1,1,1,FAKE
id07163__00141_id03945_wavtolip__4ec5239ec1,id07163,id03945,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00141_id03945_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07163,FakeVideo-FakeAudio/Asian (South)/men/id07163/00141_id03945_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07163/00141_id03945_wavtolip.mp4,1,1,1,1,FAKE
id07163__00141_id04526_wavtolip__99a4219f3b,id07163,id04526,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00141_id04526_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07163,FakeVideo-FakeAudio/Asian (South)/men/id07163/00141_id04526_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07163/00141_id04526_wavtolip.mp4,1,1,1,1,FAKE
id07163__00141_id04554_wavtolip__8df27bea85,id07163,id04554,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00141_id04554_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07163,FakeVideo-FakeAudio/Asian (South)/men/id07163/00141_id04554_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07163/00141_id04554_wavtolip.mp4,1,1,1,1,FAKE
id07163__00141_id04599_wavtolip__4447b5138c,id07163,id04599,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00141_id04599_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07163,FakeVideo-FakeAudio/Asian (South)/men/id07163/00141_id04599_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07163/00141_id04599_wavtolip.mp4,1,1,1,1,FAKE
id07163__00141_id07768_wavtolip__367f28af46,id07163,id07768,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00141_id07768_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07163,FakeVideo-FakeAudio/Asian (South)/men/id07163/00141_id07768_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07163/00141_id07768_wavtolip.mp4,1,1,1,1,FAKE
id07165__00368_id00082_wavtolip__3af4565352,id07165,id00082,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00368_id00082_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07165,FakeVideo-FakeAudio/Asian (South)/men/id07165/00368_id00082_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07165/00368_id00082_wavtolip.mp4,1,1,1,1,FAKE
id07165__00368_id00732_wavtolip__61a8d50f7d,id07165,id00732,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00368_id00732_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07165,FakeVideo-FakeAudio/Asian (South)/men/id07165/00368_id00732_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07165/00368_id00732_wavtolip.mp4,1,1,1,1,FAKE
id07165__00368_id00773_wavtolip__afeb8484ad,id07165,id00773,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00368_id00773_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07165,FakeVideo-FakeAudio/Asian (South)/men/id07165/00368_id00773_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07165/00368_id00773_wavtolip.mp4,1,1,1,1,FAKE
id07165__00368_id04928_wavtolip__9fa8e5ac0d,id07165,id04928,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00368_id04928_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07165,FakeVideo-FakeAudio/Asian (South)/men/id07165/00368_id04928_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07165/00368_id04928_wavtolip.mp4,1,1,1,1,FAKE
id07165__00368_id07161_wavtolip__bfb0c13daa,id07165,id07161,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00368_id07161_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07165,FakeVideo-FakeAudio/Asian (South)/men/id07165/00368_id07161_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07165/00368_id07161_wavtolip.mp4,1,1,1,1,FAKE
id07165__00368_id07163_wavtolip__19310eba55,id07165,id07163,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00368_id07163_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07165,FakeVideo-FakeAudio/Asian (South)/men/id07165/00368_id07163_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07165/00368_id07163_wavtolip.mp4,1,1,1,1,FAKE
id07165__00368_id07179_wavtolip__f87624eb4b,id07165,id07179,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00368_id07179_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07165,FakeVideo-FakeAudio/Asian (South)/men/id07165/00368_id07179_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07165/00368_id07179_wavtolip.mp4,1,1,1,1,FAKE
id07165__00368_id07194_wavtolip__afb2ecfb8d,id07165,id07194,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00368_id07194_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07165,FakeVideo-FakeAudio/Asian (South)/men/id07165/00368_id07194_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07165/00368_id07194_wavtolip.mp4,1,1,1,1,FAKE
id07165__00368_id07233_wavtolip__0fefdc3329,id07165,id07233,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00368_id07233_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07165,FakeVideo-FakeAudio/Asian (South)/men/id07165/00368_id07233_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07165/00368_id07233_wavtolip.mp4,1,1,1,1,FAKE
id07165__00368_id08314_wavtolip__50c6f7c06e,id07165,id08314,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00368_id08314_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07165,FakeVideo-FakeAudio/Asian (South)/men/id07165/00368_id08314_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07165/00368_id08314_wavtolip.mp4,1,1,1,1,FAKE
id07179__00206_id00078_wavtolip__0bea8122c7,id07179,id00078,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00206_id00078_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07179,FakeVideo-FakeAudio/Asian (South)/men/id07179/00206_id00078_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07179/00206_id00078_wavtolip.mp4,1,1,1,1,FAKE
id07179__00206_id00082_wavtolip__f5eef0ea95,id07179,id00082,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00206_id00082_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07179,FakeVideo-FakeAudio/Asian (South)/men/id07179/00206_id00082_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07179/00206_id00082_wavtolip.mp4,1,1,1,1,FAKE
id07179__00206_id00685_wavtolip__d5817ddf60,id07179,id00685,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00206_id00685_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07179,FakeVideo-FakeAudio/Asian (South)/men/id07179/00206_id00685_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07179/00206_id00685_wavtolip.mp4,1,1,1,1,FAKE
id07179__00206_id00857_wavtolip__b254caff1a,id07179,id00857,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00206_id00857_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07179,FakeVideo-FakeAudio/Asian (South)/men/id07179/00206_id00857_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07179/00206_id00857_wavtolip.mp4,1,1,1,1,FAKE
id07179__00206_id03344_wavtolip__a1260fdaa6,id07179,id03344,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00206_id03344_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07179,FakeVideo-FakeAudio/Asian (South)/men/id07179/00206_id03344_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07179/00206_id03344_wavtolip.mp4,1,1,1,1,FAKE
id07179__00206_id03599_wavtolip__15c93d84b9,id07179,id03599,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00206_id03599_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07179,FakeVideo-FakeAudio/Asian (South)/men/id07179/00206_id03599_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07179/00206_id03599_wavtolip.mp4,1,1,1,1,FAKE
id07179__00206_id06753_wavtolip__8a71377e2c,id07179,id06753,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00206_id06753_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07179,FakeVideo-FakeAudio/Asian (South)/men/id07179/00206_id06753_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07179/00206_id06753_wavtolip.mp4,1,1,1,1,FAKE
id07179__00206_id07195_wavtolip__b8fd35b4dd,id07179,id07195,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00206_id07195_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07179,FakeVideo-FakeAudio/Asian (South)/men/id07179/00206_id07195_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07179/00206_id07195_wavtolip.mp4,1,1,1,1,FAKE
id07179__00206_id07210_wavtolip__e6253589fe,id07179,id07210,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00206_id07210_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07179,FakeVideo-FakeAudio/Asian (South)/men/id07179/00206_id07210_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07179/00206_id07210_wavtolip.mp4,1,1,1,1,FAKE
id07179__00206_id08314_wavtolip__91126e5f09,id07179,id08314,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00206_id08314_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07179,FakeVideo-FakeAudio/Asian (South)/men/id07179/00206_id08314_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07179/00206_id08314_wavtolip.mp4,1,1,1,1,FAKE
id07182__00040_id00769_wavtolip__2eb3f2e985,id07182,id00769,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00040_id00769_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07182,FakeVideo-FakeAudio/Asian (South)/men/id07182/00040_id00769_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07182/00040_id00769_wavtolip.mp4,1,1,1,1,FAKE
id07182__00040_id03180_wavtolip__c422d86a25,id07182,id03180,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00040_id03180_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07182,FakeVideo-FakeAudio/Asian (South)/men/id07182/00040_id03180_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07182/00040_id03180_wavtolip.mp4,1,1,1,1,FAKE
id07182__00040_id03344_wavtolip__ef8c5ed87a,id07182,id03344,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00040_id03344_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07182,FakeVideo-FakeAudio/Asian (South)/men/id07182/00040_id03344_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07182/00040_id03344_wavtolip.mp4,1,1,1,1,FAKE
id07182__00040_id04537_wavtolip__76b2c944c5,id07182,id04537,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00040_id04537_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07182,FakeVideo-FakeAudio/Asian (South)/men/id07182/00040_id04537_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07182/00040_id04537_wavtolip.mp4,1,1,1,1,FAKE
id07182__00040_id04599_wavtolip__76229bade1,id07182,id04599,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00040_id04599_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07182,FakeVideo-FakeAudio/Asian (South)/men/id07182/00040_id04599_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07182/00040_id04599_wavtolip.mp4,1,1,1,1,FAKE
id07182__00040_id06753_wavtolip__d35d4f1e0a,id07182,id06753,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00040_id06753_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07182,FakeVideo-FakeAudio/Asian (South)/men/id07182/00040_id06753_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07182/00040_id06753_wavtolip.mp4,1,1,1,1,FAKE
id07182__00040_id07058_wavtolip__8606cc5123,id07182,id07058,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00040_id07058_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07182,FakeVideo-FakeAudio/Asian (South)/men/id07182/00040_id07058_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07182/00040_id07058_wavtolip.mp4,1,1,1,1,FAKE
id07182__00040_id07163_wavtolip__b2e5f712f4,id07182,id07163,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00040_id07163_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07182,FakeVideo-FakeAudio/Asian (South)/men/id07182/00040_id07163_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07182/00040_id07163_wavtolip.mp4,1,1,1,1,FAKE
id07182__00040_id08314_wavtolip__7d615bd191,id07182,id08314,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00040_id08314_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07182,FakeVideo-FakeAudio/Asian (South)/men/id07182/00040_id08314_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07182/00040_id08314_wavtolip.mp4,1,1,1,1,FAKE
id07194__00014_id00082_wavtolip__11277c0b93,id07194,id00082,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00014_id00082_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07194,FakeVideo-FakeAudio/Asian (South)/men/id07194/00014_id00082_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07194/00014_id00082_wavtolip.mp4,1,1,1,1,FAKE
id07194__00014_id00414_wavtolip__90915015fe,id07194,id00414,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00014_id00414_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07194,FakeVideo-FakeAudio/Asian (South)/men/id07194/00014_id00414_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07194/00014_id00414_wavtolip.mp4,1,1,1,1,FAKE
id07194__00014_id03344_wavtolip__98b34ece7d,id07194,id03344,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00014_id03344_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07194,FakeVideo-FakeAudio/Asian (South)/men/id07194/00014_id03344_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07194/00014_id03344_wavtolip.mp4,1,1,1,1,FAKE
id07194__00014_id03599_wavtolip__14708c23d8,id07194,id03599,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00014_id03599_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07194,FakeVideo-FakeAudio/Asian (South)/men/id07194/00014_id03599_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07194/00014_id03599_wavtolip.mp4,1,1,1,1,FAKE
id07194__00014_id04537_wavtolip__964529d435,id07194,id04537,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00014_id04537_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07194,FakeVideo-FakeAudio/Asian (South)/men/id07194/00014_id04537_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07194/00014_id04537_wavtolip.mp4,1,1,1,1,FAKE
id07194__00014_id04560_wavtolip__65f9a2a26a,id07194,id04560,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00014_id04560_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07194,FakeVideo-FakeAudio/Asian (South)/men/id07194/00014_id04560_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07194/00014_id04560_wavtolip.mp4,1,1,1,1,FAKE
id07194__00014_id04562_wavtolip__5874979595,id07194,id04562,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00014_id04562_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07194,FakeVideo-FakeAudio/Asian (South)/men/id07194/00014_id04562_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07194/00014_id04562_wavtolip.mp4,1,1,1,1,FAKE
id07194__00014_id04599_wavtolip__765aa02d72,id07194,id04599,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00014_id04599_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07194,FakeVideo-FakeAudio/Asian (South)/men/id07194/00014_id04599_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07194/00014_id04599_wavtolip.mp4,1,1,1,1,FAKE
id07194__00014_id04928_wavtolip__51d8fbda0c,id07194,id04928,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00014_id04928_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07194,FakeVideo-FakeAudio/Asian (South)/men/id07194/00014_id04928_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07194/00014_id04928_wavtolip.mp4,1,1,1,1,FAKE
id07194__00014_id07161_wavtolip__ab52e98db3,id07194,id07161,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00014_id07161_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07194,FakeVideo-FakeAudio/Asian (South)/men/id07194/00014_id07161_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07194/00014_id07161_wavtolip.mp4,1,1,1,1,FAKE
id07195__00186_id00078_wavtolip__89c651bd00,id07195,id00078,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00186_id00078_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07195,FakeVideo-FakeAudio/Asian (South)/men/id07195/00186_id00078_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07195/00186_id00078_wavtolip.mp4,1,1,1,1,FAKE
id07195__00186_id00685_wavtolip__9a96688764,id07195,id00685,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00186_id00685_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07195,FakeVideo-FakeAudio/Asian (South)/men/id07195/00186_id00685_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07195/00186_id00685_wavtolip.mp4,1,1,1,1,FAKE
id07195__00186_id00773_wavtolip__86b2e0570e,id07195,id00773,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00186_id00773_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07195,FakeVideo-FakeAudio/Asian (South)/men/id07195/00186_id00773_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07195/00186_id00773_wavtolip.mp4,1,1,1,1,FAKE
id07195__00186_id00816_wavtolip__b5d1ea7b36,id07195,id00816,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00186_id00816_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07195,FakeVideo-FakeAudio/Asian (South)/men/id07195/00186_id00816_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07195/00186_id00816_wavtolip.mp4,1,1,1,1,FAKE
id07195__00186_id03344_wavtolip__8c55cbde7c,id07195,id03344,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00186_id03344_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07195,FakeVideo-FakeAudio/Asian (South)/men/id07195/00186_id03344_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07195/00186_id03344_wavtolip.mp4,1,1,1,1,FAKE
id07195__00186_id03945_wavtolip__b56de0c90a,id07195,id03945,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00186_id03945_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07195,FakeVideo-FakeAudio/Asian (South)/men/id07195/00186_id03945_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07195/00186_id03945_wavtolip.mp4,1,1,1,1,FAKE
