video_uid,source,target1,target2,method,category,type,race,gender,clip_name,dataset_dir,raw_video_relpath,raw_video_path,metadata_row_count,is_video_fake,is_audio_fake,true_label,label_name,split
id00126__00173__3cae91d73d,id00126,-,-,real,A,RealVideo-RealAudio,Asian (East),men,00173.mp4,RealVideo-RealAudio/Asian (East)/men/id00126,RealVideo-RealAudio/Asian (East)/men/id00126/00173.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id00126/00173.mp4,1,0,0,0,REAL,train
id00381__00030__3fd6dd23ac,id00381,-,-,real,A,RealVideo-RealAudio,Caucasian (American),women,00030.mp4,RealVideo-RealAudio/Caucasian (American)/women/id00381,RealVideo-RealAudio/Caucasian (American)/women/id00381/00030.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00381/00030.mp4,1,0,0,0,REAL,train
id00366__00118_id01637_5vjcpzm8knm_id01835_wavtolip__eab6c6aadf,id00366,id01637,id01835,fsgan-wav2lip,D,FakeVideo-FakeAudio,African,men,00118_id01637_5VjcPZm8knM_id01835_wavtolip.mp4,FakeVideo-FakeAudio/African/men/id00366,FakeVideo-FakeAudio/African/men/id00366/00118_id01637_5VjcPZm8knM_id01835_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/African/men/id00366/00118_id01637_5VjcPZm8knM_id01835_wavtolip.mp4,1,1,1,1,FAKE,val
id02838__00080_id00592_wavtolip__00011adc24,id02838,id00592,-,wav2lip,C,FakeVideo-RealAudio,African,women,00080_id00592_wavtolip.mp4,FakeVideo-RealAudio/African/women/id02838,FakeVideo-RealAudio/African/women/id02838/00080_id00592_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/women/id02838/00080_id00592_wavtolip.mp4,1,1,0,1,FAKE,train
id00033__00276__9f82503707,id00033,-,-,real,A,RealVideo-RealAudio,Asian (South),men,00276.mp4,RealVideo-RealAudio/Asian (South)/men/id00033,RealVideo-RealAudio/Asian (South)/men/id00033/00276.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00033/00276.mp4,1,0,0,0,REAL,train
id03668__00143_id01172_wavtolip__8cdb2e328a,id03668,id01172,-,wav2lip,C,FakeVideo-RealAudio,Caucasian (American),men,00143_id01172_wavtolip.mp4,FakeVideo-RealAudio/Caucasian (American)/men/id03668,FakeVideo-RealAudio/Caucasian (American)/men/id03668/00143_id01172_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/men/id03668/00143_id01172_wavtolip.mp4,1,1,0,1,FAKE,train
id05435__00107__b1310dbe65,id05435,-,-,real,A,RealVideo-RealAudio,Asian (South),women,00107.mp4,RealVideo-RealAudio/Asian (South)/women/id05435,RealVideo-RealAudio/Asian (South)/women/id05435/00107.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id05435/00107.mp4,1,0,0,0,REAL,train
id00739__00005_id00417_ghizam3v09g__b9d171e535,id00739,id00417,-,fsgan,C,FakeVideo-RealAudio,Asian (South),women,00005_id00417_GhIZam3v09g.mp4,FakeVideo-RealAudio/Asian (South)/women/id00739,FakeVideo-RealAudio/Asian (South)/women/id00739/00005_id00417_GhIZam3v09g.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/women/id00739/00005_id00417_GhIZam3v09g.mp4,1,1,0,1,FAKE,train
id00857__00347_id04928_wavtolip__5e1e54c72f,id00857,id04928,-,wav2lip,C,FakeVideo-RealAudio,Asian (South),men,00347_id04928_wavtolip.mp4,FakeVideo-RealAudio/Asian (South)/men/id00857,FakeVideo-RealAudio/Asian (South)/men/id00857/00347_id04928_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/men/id00857/00347_id04928_wavtolip.mp4,1,1,0,1,FAKE,train
id00052__00015__139c21e4cc,id00052,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00015.mp4,RealVideo-RealAudio/Caucasian (American)/men/id00052,RealVideo-RealAudio/Caucasian (American)/men/id00052/00015.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00052/00015.mp4,1,0,0,0,REAL,train
id04561__00248_id07768_wavtolip__e957345c2b,id04561,id07768,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00248_id07768_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id04561,FakeVideo-FakeAudio/Asian (South)/men/id04561/00248_id07768_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id04561/00248_id07768_wavtolip.mp4,1,1,1,1,FAKE,train
id01018__00072__1e258c26c1,id01018,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00072.mp4,RealVideo-RealAudio/Caucasian (European)/women/id01018,RealVideo-RealAudio/Caucasian (European)/women/id01018/00072.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id01018/00072.mp4,1,0,0,0,REAL,train
id00166__00010__4076c671a8,id00166,-,-,real,A,RealVideo-RealAudio,African,men,00010.mp4,RealVideo-RealAudio/African/men/id00166,RealVideo-RealAudio/African/men/id00166/00010.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/men/id00166/00010.mp4,1,0,0,0,REAL,train
id01907__00148_fake__ec224b0fa0,id01907,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,African,women,00148_fake.mp4,RealVideo-FakeAudio/African/women/id01907,RealVideo-FakeAudio/African/women/id01907/00148_fake.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-FakeAudio/African/women/id01907/00148_fake.mp4,1,0,1,1,FAKE,train
id00282__00268_fake__678687a51d,id00282,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (European),men,00268_fake.mp4,RealVideo-FakeAudio/Caucasian (European)/men/id00282,RealVideo-FakeAudio/Caucasian (European)/men/id00282/00268_fake.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (European)/men/id00282/00268_fake.mp4,1,0,1,1,FAKE,val
id03678__00078_id00345_wavtolip__2d37bac7c1,id03678,id00345,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00078_id00345_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/men/id03678,FakeVideo-FakeAudio/Caucasian (American)/men/id03678/00078_id00345_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id03678/00078_id00345_wavtolip.mp4,1,1,1,1,FAKE,train
id03713__00249__95a61f7b09,id03713,-,-,real,A,RealVideo-RealAudio,African,women,00249.mp4,RealVideo-RealAudio/African/women/id03713,RealVideo-RealAudio/African/women/id03713/00249.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id03713/00249.mp4,1,0,0,0,REAL,train
id00863__00069__aa11e452e5,id00863,-,-,real,A,RealVideo-RealAudio,Asian (East),men,00069.mp4,RealVideo-RealAudio/Asian (East)/men/id00863,RealVideo-RealAudio/Asian (East)/men/id00863/00069.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id00863/00069.mp4,1,0,0,0,REAL,train
id01779__00010__0e4c47fed4,id01779,-,-,real,A,RealVideo-RealAudio,African,men,00010.mp4,RealVideo-RealAudio/African/men/id01779,RealVideo-RealAudio/African/men/id01779/00010.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/men/id01779/00010.mp4,1,0,0,0,REAL,train
id06388__00005_id01281_ojee5zgwesc_faceswap__bfc8c841a2,id06388,id01281,-,faceswap,C,FakeVideo-RealAudio,Asian (East),women,00005_id01281_ojEe5zGWESc_faceswap.mp4,FakeVideo-RealAudio/Asian (East)/women/id06388,FakeVideo-RealAudio/Asian (East)/women/id06388/00005_id01281_ojEe5zGWESc_faceswap.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (East)/women/id06388/00005_id01281_ojEe5zGWESc_faceswap.mp4,1,1,0,1,FAKE,val
id00076__00109_9_id01528_wavtolip__61aefe5bce,id00076,9,-,faceswap-wav2lip,D,FakeVideo-FakeAudio,African,men,00109_9_id01528_wavtolip.mp4,FakeVideo-FakeAudio/African/men/id00076,FakeVideo-FakeAudio/African/men/id00076/00109_9_id01528_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/African/men/id00076/00109_9_id01528_wavtolip.mp4,1,1,1,1,FAKE,train
id04601__00118__eeb216ba80,id04601,-,-,real,A,RealVideo-RealAudio,Asian (South),men,00118.mp4,RealVideo-RealAudio/Asian (South)/men/id04601,RealVideo-RealAudio/Asian (South)/men/id04601/00118.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id04601/00118.mp4,1,0,0,0,REAL,train
id00417__00069__b04a239367,id00417,-,-,real,A,RealVideo-RealAudio,Asian (South),women,00069.mp4,RealVideo-RealAudio/Asian (South)/women/id00417,RealVideo-RealAudio/Asian (South)/women/id00417/00069.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id00417/00069.mp4,1,0,0,0,REAL,train
id00374__00311__21f956f055,id00374,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00311.mp4,RealVideo-RealAudio/Caucasian (European)/women/id00374,RealVideo-RealAudio/Caucasian (European)/women/id00374/00311.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00374/00311.mp4,1,0,0,0,REAL,val
id04736__00083__011ed50cd7,id04736,-,-,real,A,RealVideo-RealAudio,African,women,00083.mp4,RealVideo-RealAudio/African/women/id04736,RealVideo-RealAudio/African/women/id04736/00083.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id04736/00083.mp4,1,0,0,0,REAL,train
id01058__00005__caa5bbd6b2,id01058,-,-,real,A,RealVideo-RealAudio,Caucasian (European),men,00005.mp4,RealVideo-RealAudio/Caucasian (European)/men/id01058,RealVideo-RealAudio/Caucasian (European)/men/id01058/00005.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id01058/00005.mp4,1,0,0,0,REAL,train
id01610__00090_fake__67c1a5784c,id01610,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,African,men,00090_fake.mp4,RealVideo-FakeAudio/African/men/id01610,RealVideo-FakeAudio/African/men/id01610/00090_fake.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-FakeAudio/African/men/id01610/00090_fake.mp4,1,0,1,1,FAKE,train
id00166__00010_id01637_5vjcpzm8knm_faceswap_id00166_wavtolip__aa86dfcb8b,id00166,id01637,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,African,men,00010_id01637_5VjcPZm8knM_faceswap_id00166_wavtolip.mp4,FakeVideo-FakeAudio/African/men/id00166,FakeVideo-FakeAudio/African/men/id00166/00010_id01637_5VjcPZm8knM_faceswap_id00166_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/African/men/id00166/00010_id01637_5VjcPZm8knM_faceswap_id00166_wavtolip.mp4,1,1,1,1,FAKE,train
id01154__00118__abd3287c74,id01154,-,-,real,A,RealVideo-RealAudio,Caucasian (European),men,00118.mp4,RealVideo-RealAudio/Caucasian (European)/men/id01154,RealVideo-RealAudio/Caucasian (European)/men/id01154/00118.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id01154/00118.mp4,1,0,0,0,REAL,train
id01168__00028_id00943_lxsv2rnbga8__b5dd537e2b,id01168,id00943,-,fsgan,C,FakeVideo-RealAudio,Caucasian (American),men,00028_id00943_LxSv2rnBGA8.mp4,FakeVideo-RealAudio/Caucasian (American)/men/id01168,FakeVideo-RealAudio/Caucasian (American)/men/id01168/00028_id00943_LxSv2rnBGA8.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/men/id01168/00028_id00943_LxSv2rnBGA8.mp4,1,1,0,1,FAKE,train
id06807__00015__ac40199fb9,id06807,-,-,real,A,RealVideo-RealAudio,Asian (East),men,00015.mp4,RealVideo-RealAudio/Asian (East)/men/id06807,RealVideo-RealAudio/Asian (East)/men/id06807/00015.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06807/00015.mp4,1,0,0,0,REAL,train
id00944__00135__14fb2956c7,id00944,-,-,real,A,RealVideo-RealAudio,African,men,00135.mp4,RealVideo-RealAudio/African/men/id00944,RealVideo-RealAudio/African/men/id00944/00135.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/men/id00944/00135.mp4,1,0,0,0,REAL,train
id00305__00113__f63c0236cb,id00305,-,-,real,A,RealVideo-RealAudio,Caucasian (European),men,00113.mp4,RealVideo-RealAudio/Caucasian (European)/men/id00305,RealVideo-RealAudio/Caucasian (European)/men/id00305/00113.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00305/00113.mp4,1,0,0,0,REAL,train
id00100__00028_id00272_vly1bottbrm_id01248_wavtolip__17f86f397e,id00100,id00272,id01248,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00028_id00272_VLY1boTtbRM_id01248_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/women/id00100,FakeVideo-FakeAudio/Caucasian (American)/women/id00100/00028_id00272_VLY1boTtbRM_id01248_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/women/id00100/00028_id00272_VLY1boTtbRM_id01248_wavtolip.mp4,1,1,1,1,FAKE,train
id01001__00086__48d8bc18fa,id01001,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00086.mp4,RealVideo-RealAudio/Caucasian (European)/women/id01001,RealVideo-RealAudio/Caucasian (European)/women/id01001/00086.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id01001/00086.mp4,1,0,0,0,REAL,train
id05844__00072__525897928a,id05844,-,-,real,A,RealVideo-RealAudio,Asian (East),women,00072.mp4,RealVideo-RealAudio/Asian (East)/women/id05844,RealVideo-RealAudio/Asian (East)/women/id05844/00072.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id05844/00072.mp4,1,0,0,0,REAL,train
id00428__00017__61e3c055ad,id00428,-,-,real,A,RealVideo-RealAudio,Caucasian (American),women,00017.mp4,RealVideo-RealAudio/Caucasian (American)/women/id00428,RealVideo-RealAudio/Caucasian (American)/women/id00428/00017.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00428/00017.mp4,1,0,0,0,REAL,train
id04927__00013_fake__0b2a40ae4d,id04927,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Asian (South),women,00013_fake.mp4,RealVideo-FakeAudio/Asian (South)/women/id04927,RealVideo-FakeAudio/Asian (South)/women/id04927/00013_fake.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id04927/00013_fake.mp4,1,0,1,1,FAKE,train
id00857__00347_fake__aff6dfabe8,id00857,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Asian (South),men,00347_fake.mp4,RealVideo-FakeAudio/Asian (South)/men/id00857,RealVideo-FakeAudio/Asian (South)/men/id00857/00347_fake.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id00857/00347_fake.mp4,1,0,1,1,FAKE,val
id05931__00013_id02619_wavtolip__7ce6bacd8e,id05931,id02619,-,wav2lip,D,FakeVideo-FakeAudio,Asian (South),women,00013_id02619_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/women/id05931,FakeVideo-FakeAudio/Asian (South)/women/id05931/00013_id02619_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id05931/00013_id02619_wavtolip.mp4,1,1,1,1,FAKE,val
id06428__00043_id07051_d1c0pl2ap_4_faceswap__ee7a754089,id06428,id07051,faceswap.mp4,faceswap,C,FakeVideo-RealAudio,Asian (South),women,00043_id07051_d1c0Pl2aP_4_faceswap.mp4,FakeVideo-RealAudio/Asian (South)/women/id06428,FakeVideo-RealAudio/Asian (South)/women/id06428/00043_id07051_d1c0Pl2aP_4_faceswap.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/women/id06428/00043_id07051_d1c0Pl2aP_4_faceswap.mp4,1,1,0,1,FAKE,train
id06343__00023__34c9872f3e,id06343,-,-,real,A,RealVideo-RealAudio,Asian (South),women,00023.mp4,RealVideo-RealAudio/Asian (South)/women/id06343,RealVideo-RealAudio/Asian (South)/women/id06343/00023.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id06343/00023.mp4,1,0,0,0,REAL,train
id01281__00040_fake__2fa23d64ae,id01281,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Asian (East),women,00040_fake.mp4,RealVideo-FakeAudio/Asian (East)/women/id01281,RealVideo-FakeAudio/Asian (East)/women/id01281/00040_fake.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id01281/00040_fake.mp4,1,0,1,1,FAKE,val
id02508__00083_id01532_xnlwp_s_f7q_id00359_wavtolip__e5c6cf57f8,id02508,id01532,f7Q,fsgan-wav2lip,D,FakeVideo-FakeAudio,African,women,00083_id01532_XnlWp_s_f7Q_id00359_wavtolip.mp4,FakeVideo-FakeAudio/African/women/id02508,FakeVideo-FakeAudio/African/women/id02508/00083_id01532_XnlWp_s_f7Q_id00359_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/African/women/id02508/00083_id01532_XnlWp_s_f7Q_id00359_wavtolip.mp4,1,1,1,1,FAKE,train
id00707__00052_id05106_wavtolip__5b0d4e56d1,id00707,id05106,-,wav2lip,C,FakeVideo-RealAudio,African,women,00052_id05106_wavtolip.mp4,FakeVideo-RealAudio/African/women/id00707,FakeVideo-RealAudio/African/women/id00707/00052_id05106_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/women/id00707/00052_id05106_wavtolip.mp4,1,1,0,1,FAKE,train
id07102__00052__3cf29171e2,id07102,-,-,real,A,RealVideo-RealAudio,Asian (East),men,00052.mp4,RealVideo-RealAudio/Asian (East)/men/id07102,RealVideo-RealAudio/Asian (East)/men/id07102/00052.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id07102/00052.mp4,1,0,0,0,REAL,train
id00056__00028_id07102_4gkplwvjpsi_faceswap_id04691_wavtolip__27d159a458,id00056,id07102,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,Asian (East),men,00028_id07102_4gKPlwvjpsI_faceswap_id04691_wavtolip.mp4,FakeVideo-FakeAudio/Asian (East)/men/id00056,FakeVideo-FakeAudio/Asian (East)/men/id00056/00028_id07102_4gKPlwvjpsI_faceswap_id04691_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (East)/men/id00056/00028_id07102_4gKPlwvjpsI_faceswap_id04691_wavtolip.mp4,1,1,1,1,FAKE,train
id00264__00257_fake__96f2aaf97b,id00264,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),men,00257_fake.mp4,RealVideo-FakeAudio/Caucasian (American)/men/id00264,RealVideo-FakeAudio/Caucasian (American)/men/id00264/00257_fake.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id00264/00257_fake.mp4,1,0,1,1,FAKE,train
id00264__00257_id03757_l_m_xbdflqm_id00943_wavtolip__6cf48d0eb2,id00264,id03757,id00943,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00257_id03757_L-M-XbdFLQM_id00943_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/men/id00264,FakeVideo-FakeAudio/Caucasian (American)/men/id00264/00257_id03757_L-M-XbdFLQM_id00943_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id00264/00257_id03757_L-M-XbdFLQM_id00943_wavtolip.mp4,1,1,1,1,FAKE,train
id06388__00005_id06060_wavtolip__0e2287ddbd,id06388,id06060,-,wav2lip,C,FakeVideo-RealAudio,Asian (East),women,00005_id06060_wavtolip.mp4,FakeVideo-RealAudio/Asian (East)/women/id06388,FakeVideo-RealAudio/Asian (East)/women/id06388/00005_id06060_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (East)/women/id06388/00005_id06060_wavtolip.mp4,1,1,0,1,FAKE,train
id01231__00015__6e99bc9824,id01231,-,-,real,A,RealVideo-RealAudio,Caucasian (American),women,00015.mp4,RealVideo-RealAudio/Caucasian (American)/women/id01231,RealVideo-RealAudio/Caucasian (American)/women/id01231/00015.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id01231/00015.mp4,1,0,0,0,REAL,train
id01598__00044_id02342_wavtolip__2d2d5b5479,id01598,id02342,-,wav2lip,C,FakeVideo-RealAudio,African,men,00044_id02342_wavtolip.mp4,FakeVideo-RealAudio/African/men/id01598,FakeVideo-RealAudio/African/men/id01598/00044_id02342_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01598/00044_id02342_wavtolip.mp4,1,1,0,1,FAKE,train
id00832__00078_id03569_yo0eppm9p_8__05d9a8176b,id00832,id03569,-,fsgan,C,FakeVideo-RealAudio,African,women,00078_id03569_YO0EpPm9p-8.mp4,FakeVideo-RealAudio/African/women/id00832,FakeVideo-RealAudio/African/women/id00832/00078_id03569_YO0EpPm9p-8.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/women/id00832/00078_id03569_YO0EpPm9p-8.mp4,1,1,0,1,FAKE,train
id05434__00052__e324c1d7a4,id05434,-,-,real,A,RealVideo-RealAudio,Asian (South),women,00052.mp4,RealVideo-RealAudio/Asian (South)/women/id05434,RealVideo-RealAudio/Asian (South)/women/id05434/00052.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id05434/00052.mp4,1,0,0,0,REAL,val
